Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
ELEC01036,Kavya Rao,Home Appliances,Washing Machines,Amritsar,29-12-2022,North,32469.76,0.4,-4981.82,Punjab
ELEC02661,Shalini Banerjee,Mobiles & Tablets,Feature Phones,Bhubaneswar,29-12-2022,East,59552.46,0.3,-5263.87,Odisha
ELEC03420,Shruti Kumar,Gaming,Games & Software,Kolkata,29-12-2022,East,32977.88,0.15,3075.2,West Bengal
ELEC01197,Rahul Chauhan,Televisions,LED TVs,Mumbai,29-12-2022,West,10931.04,0.4,-999.6,Maharashtra
ELEC02408,Ishaan Banerjee,Televisions,Projectors,Guwahati,30-12-2022,East,92637.05,0.15,-1361.38,Assam
ELEC02043,Shalini Tiwari,Laptops & Computers,Laptops,Thiruvananthapuram,31-12-2022,South,26935.69,0.25,-2045.74,Kerala
ELEC01309,Tanvi Shah,Televisions,Projectors,Nagpur,31-12-2022,West,208449.58,0.05,10812.81,Maharashtra
ELEC03342,Vaishnavi Pillai,Networking,Modems,Visakhapatnam,01-01-2023,South,8338.28,0.15,96.37,Andhra Pradesh
ELEC03177,Manish Banerjee,Laptops & Computers,Desktops,Thiruvananthapuram,02-01-2023,South,126770.96,0.25,3502.02,Kerala
ELEC03670,Kavya Tiwari,Networking,Switches,Bhubaneswar,03-01-2023,East,19691.66,0.1,2153.11,Odisha
ELEC02745,Kiran Bose,Cameras & Photography,Tripods,Amritsar,03-01-2023,North,125899.19,0.0,19029.27,Punjab
ELEC02525,Shalini Kapoor,Mobiles & Tablets,Smartphones,Gurgaon,04-01-2023,North,83418.78,0.25,345.42,Haryana
ELEC03702,Poonam Das,Cameras & Photography,Mirrorless Cameras,Visakhapatnam,04-01-2023,South,102617.15,0.2,-2501.31,Andhra Pradesh
ELEC03586,Tejas Tiwari,Cameras & Photography,Mirrorless Cameras,Indore,04-01-2023,Central,111571.49,0.3,-12101.47,Madhya Pradesh
ELEC03739,Poonam Gupta,Televisions,Projectors,Patna,04-01-2023,East,147358.98,0.3,-11559.0,Bihar
ELEC00816,Naina Verma,Cameras & Photography,Action Cameras,Bengaluru,05-01-2023,South,80560.12,0.35,-11525.67,Karnataka
ELEC02464,Deepika Kapoor,Home Appliances,Microwaves,Amritsar,05-01-2023,North,10321.98,0.3,-1095.43,Punjab
ELEC03631,Kiran Mehta,Networking,Routers,Chandigarh,06-01-2023,North,7298.51,0.25,429.46,Punjab
ELEC00702,Nikhil Bose,Laptops & Computers,Computer Peripherals,Coimbatore,06-01-2023,South,86586.87,0.0,15729.98,Tamil Nadu
ELEC01484,Shalini Singh,Televisions,Projectors,Visakhapatnam,06-01-2023,South,168361.12,0.15,3084.56,Andhra Pradesh
ELEC04538,Aarav Malhotra,Home Appliances,Refrigerators,Amritsar,06-01-2023,North,37360.06,0.3,-3982.94,Punjab
ELEC00615,Harini Shah,Wearables & Fitness,Smartwatches,Mumbai,07-01-2023,West,16964.5,0.15,2126.85,Maharashtra
ELEC01198,Sakshi Sinha,Audio & Headphones,Home Theatre,Chennai,07-01-2023,South,22184.2,0.25,766.09,Tamil Nadu
ELEC00072,Tejas Das,Mobiles & Tablets,Tablets,Hyderabad,07-01-2023,South,26556.38,0.3,-544.86,Telangana
ELEC00651,Arjun Chauhan,Mobiles & Tablets,Tablets,Vadodara,08-01-2023,West,79724.85,0.15,-406.82,Gujarat
ELEC02721,Vikram Krishnan,Wearables & Fitness,Smartwatches,Lucknow,08-01-2023,North,36438.86,0.15,4808.14,Uttar Pradesh
ELEC02716,Tanvi Rao,Mobiles & Tablets,Feature Phones,Ahmedabad,08-01-2023,West,12860.07,0.35,-844.56,Gujarat
ELEC01277,Bhavna Malhotra,Home Appliances,Washing Machines,Bengaluru,08-01-2023,South,61952.41,0.15,608.01,Karnataka
ELEC01220,Nikhil Krishnan,Audio & Headphones,Bluetooth Speakers,Amritsar,09-01-2023,North,43644.57,0.25,4923.5,Punjab
ELEC02645,Naina Kumar,Audio & Headphones,Earphones,Ranchi,09-01-2023,East,3017.72,0.25,353.83,Jharkhand
ELEC02211,Vaishnavi Mehta,Audio & Headphones,Headphones,Thiruvananthapuram,09-01-2023,South,37620.17,0.3,-394.42,Kerala
ELEC01605,Farhan Bose,Wearables & Fitness,Smartwatches,Thiruvananthapuram,09-01-2023,South,35085.29,0.2,6279.69,Kerala
ELEC04652,Deepika Pillai,Gaming,Gaming Peripherals,Chandigarh,09-01-2023,North,39430.99,0.15,4540.38,Punjab
ELEC01756,Ishaan Pillai,Networking,Network Adapters,Jaipur,10-01-2023,North,5158.84,0.4,4.47,Rajasthan
ELEC00106,Priya Bose,Cameras & Photography,Camera Lenses,Mysuru,10-01-2023,South,20947.36,0.2,1088.37,Karnataka
ELEC00834,Rohit Joshi,Networking,Routers,Vadodara,10-01-2023,West,12102.79,0.15,163.74,Gujarat
ELEC02409,Zara Joshi,Wearables & Fitness,Fitness Bands,Ranchi,10-01-2023,East,14282.94,0.35,671.05,Jharkhand
ELEC00626,Sakshi Malhotra,Gaming,Games & Software,Mysuru,10-01-2023,South,28552.47,0.4,-3724.79,Karnataka
ELEC04278,Zara Pillai,Networking,Network Adapters,Chennai,10-01-2023,South,12111.89,0.35,-1388.06,Tamil Nadu
ELEC04962,Vaishnavi Ghosh,Audio & Headphones,Earphones,Pune,11-01-2023,West,32247.44,0.15,239.67,Maharashtra
ELEC00145,Naina Tiwari,Televisions,OLED TVs,Ahmedabad,11-01-2023,West,76080.71,0.25,-2247.55,Gujarat
ELEC00437,Mahesh Rao,Home Appliances,Washing Machines,Ahmedabad,11-01-2023,West,61449.82,0.3,-2418.94,Gujarat
ELEC04850,Uday Ghosh,Wearables & Fitness,Smartwatches,Lucknow,11-01-2023,North,10715.86,0.2,370.92,Uttar Pradesh
ELEC04324,Poonam Rao,Gaming,Games & Software,Surat,11-01-2023,West,5982.54,0.3,-347.52,Gujarat
ELEC04113,Zara Tiwari,Audio & Headphones,Bluetooth Speakers,Coimbatore,11-01-2023,South,7765.09,0.1,1576.11,Tamil Nadu
ELEC02712,Lalita Patel,Mobiles & Tablets,Feature Phones,Mysuru,11-01-2023,South,75315.94,0.25,-6558.39,Karnataka
ELEC02768,Deepika Mehta,Televisions,Smart TVs,Nagpur,12-01-2023,West,149406.01,0.1,-115.08,Maharashtra
ELEC01020,Shruti Iyer,Home Appliances,Refrigerators,Raipur,12-01-2023,Central,50878.6,0.3,-4052.96,Chhattisgarh
ELEC00799,Arjun Menon,Audio & Headphones,Earphones,Delhi,12-01-2023,North,10052.81,0.15,883.1,Delhi
ELEC02317,Tanvi Krishnan,Wearables & Fitness,Fitness Bands,Nashik,12-01-2023,West,1572.74,0.35,-156.97,Maharashtra
ELEC00443,Sakshi Menon,Cameras & Photography,Tripods,Indore,13-01-2023,Central,13048.64,0.05,570.4,Madhya Pradesh
ELEC04119,Gaurav Das,Audio & Headphones,Soundbars,Jaipur,14-01-2023,North,36262.94,0.35,-760.51,Rajasthan
ELEC02059,Sanjay Banerjee,Mobiles & Tablets,Smartphones,Mysuru,14-01-2023,South,107294.08,0.0,11340.04,Karnataka
ELEC01650,Manish Gupta,Laptops & Computers,Desktops,Lucknow,15-01-2023,North,58673.84,0.35,-8653.93,Uttar Pradesh
ELEC00354,Shalini Mishra,Gaming,Gaming Consoles,Chennai,15-01-2023,South,41576.9,0.2,2661.67,Tamil Nadu
ELEC02625,Shruti Mishra,Home Appliances,Geysers,Thiruvananthapuram,16-01-2023,South,11751.14,0.3,-1404.59,Kerala
ELEC01326,Ekta Kumar,Laptops & Computers,Desktops,Lucknow,16-01-2023,North,65188.24,0.25,-4789.1,Uttar Pradesh
ELEC00120,Bhavna Pillai,Gaming,Gaming Laptops,Jaipur,17-01-2023,North,26482.4,0.35,-2510.01,Rajasthan
ELEC03022,Geeta Krishnan,Laptops & Computers,Laptops,Jaipur,18-01-2023,North,28021.2,0.35,-3132.5,Rajasthan
ELEC00558,Bhavna Reddy,Mobiles & Tablets,Mobile Accessories,Kolkata,18-01-2023,East,79046.97,0.15,6077.33,West Bengal
ELEC04108,Arjun Mehta,Wearables & Fitness,Fitness Bands,Chandigarh,18-01-2023,North,45148.79,0.05,4334.81,Punjab
ELEC04380,Bhavna Shah,Home Appliances,Washing Machines,Mysuru,19-01-2023,South,42292.9,0.4,-7906.52,Karnataka
ELEC03972,Om Nair,Audio & Headphones,Soundbars,Nagpur,20-01-2023,West,9801.43,0.3,944.05,Maharashtra
ELEC02559,Vaishnavi Shah,Mobiles & Tablets,Mobile Accessories,Guwahati,20-01-2023,East,69131.9,0.4,-8650.67,Assam
ELEC02170,Om Mishra,Wearables & Fitness,Smart Glasses,Mysuru,20-01-2023,South,2354.2,0.1,285.44,Karnataka
ELEC03041,Sakshi Mishra,Mobiles & Tablets,Smartphones,Gurgaon,20-01-2023,North,51244.72,0.25,-1986.06,Haryana
ELEC03382,Lalita Singh,Networking,Routers,Kolkata,22-01-2023,East,10435.27,0.3,-463.17,West Bengal
ELEC04056,Tanvi Singh,Mobiles & Tablets,Mobile Accessories,Guwahati,22-01-2023,East,7866.02,0.4,-1022.45,Assam
ELEC01391,Naina Mishra,Laptops & Computers,Monitors,Ahmedabad,22-01-2023,West,109702.15,0.25,-3522.27,Gujarat
ELEC01533,Quamar Malhotra,Wearables & Fitness,Smartwatches,Lucknow,22-01-2023,North,13157.23,0.15,2118.41,Uttar Pradesh
ELEC01406,Geeta Kapoor,Networking,Switches,Bengaluru,22-01-2023,South,7482.23,0.05,752.31,Karnataka
ELEC02822,Siddharth Rajan,Audio & Headphones,Bluetooth Speakers,Surat,22-01-2023,West,38362.23,0.35,1794.39,Gujarat
ELEC04868,Kunal Patel,Home Appliances,Geysers,Mumbai,23-01-2023,West,66973.71,0.15,-1129.63,Maharashtra
ELEC01929,Suresh Chauhan,Laptops & Computers,Laptops,Surat,23-01-2023,West,32276.88,0.1,2895.11,Gujarat
ELEC01346,Farhan Sinha,Mobiles & Tablets,Smartphones,Visakhapatnam,24-01-2023,South,87886.62,0.25,-3713.43,Andhra Pradesh
ELEC01419,Naina Tiwari,Mobiles & Tablets,Feature Phones,Surat,24-01-2023,West,16640.69,0.15,-434.18,Gujarat
ELEC02028,Mahesh Yadav,Televisions,Projectors,Visakhapatnam,25-01-2023,South,194039.98,0.0,18355.08,Andhra Pradesh
ELEC03453,Sakshi Shah,Televisions,LED TVs,Coimbatore,25-01-2023,South,121941.11,0.15,3580.44,Tamil Nadu
ELEC03632,Chirag Patel,Laptops & Computers,Storage Devices,Delhi,26-01-2023,North,27539.01,0.4,-2083.86,Delhi
ELEC02121,Harini Kumar,Mobiles & Tablets,Tablets,Ranchi,26-01-2023,East,60954.14,0.2,3334.27,Jharkhand
ELEC00511,Radhika Nair,Laptops & Computers,Desktops,Ahmedabad,26-01-2023,West,6283.41,0.25,153.83,Gujarat
ELEC04093,Vaishnavi Rao,Audio & Headphones,Home Theatre,Jaipur,26-01-2023,North,9814.53,0.35,605.38,Rajasthan
ELEC02826,Om Banerjee,Televisions,LED TVs,Bhopal,26-01-2023,Central,14025.45,0.3,-484.65,Madhya Pradesh
ELEC04928,Kunal Sinha,Audio & Headphones,Earphones,Thiruvananthapuram,27-01-2023,South,31715.13,0.05,3262.05,Kerala
ELEC03423,Sakshi Chauhan,Televisions,Smart TVs,Chandigarh,28-01-2023,North,236001.37,0.05,3389.05,Punjab
ELEC00607,Pooja Kumar,Televisions,Projectors,Bhubaneswar,28-01-2023,East,111138.75,0.25,-7402.7,Odisha
ELEC00203,Tejas Singh,Gaming,Gaming Consoles,Hyderabad,28-01-2023,South,81621.22,0.0,8239.48,Telangana
ELEC00621,Arjun Malhotra,Cameras & Photography,DSLR Cameras,Bhubaneswar,28-01-2023,East,30308.91,0.3,-3137.53,Odisha
ELEC01113,Arjun Patel,Laptops & Computers,Desktops,Gurgaon,28-01-2023,North,41770.94,0.35,-3646.02,Haryana
ELEC04665,Pooja Yadav,Cameras & Photography,Action Cameras,Surat,28-01-2023,West,107256.2,0.35,-15070.88,Gujarat
ELEC02875,Meera Rao,Audio & Headphones,Soundbars,Delhi,28-01-2023,North,48239.19,0.15,8616.28,Delhi
ELEC03451,Harini Das,Home Appliances,Washing Machines,Gurgaon,29-01-2023,North,24229.16,0.05,1368.69,Haryana
ELEC02153,Sneha Bose,Televisions,LED TVs,Vadodara,31-01-2023,West,168818.21,0.25,-17515.52,Gujarat
ELEC03036,Suresh Nair,Audio & Headphones,Bluetooth Speakers,Jaipur,31-01-2023,North,40921.09,0.2,614.32,Rajasthan
ELEC01950,Sanvi Krishnan,Gaming,Gaming Peripherals,Gurgaon,01-02-2023,North,13322.23,0.05,937.96,Haryana
ELEC00916,Priya Chauhan,Audio & Headphones,Bluetooth Speakers,Delhi,01-02-2023,North,6755.23,0.2,796.67,Delhi
ELEC00965,Chirag Verma,Audio & Headphones,Bluetooth Speakers,Surat,02-02-2023,West,30323.8,0.4,-2257.72,Gujarat
ELEC01257,Geeta Sinha,Laptops & Computers,Computer Peripherals,Raipur,02-02-2023,Central,136522.3,0.2,8260.13,Chhattisgarh
ELEC02481,Anjali Kumar,Laptops & Computers,Storage Devices,Bhubaneswar,02-02-2023,East,20639.81,0.35,-2799.23,Odisha
ELEC02808,Bhavna Singh,Mobiles & Tablets,Tablets,Mumbai,03-02-2023,West,12541.16,0.05,1867.99,Maharashtra
ELEC00460,Vaishnavi Yadav,Televisions,LED TVs,Mumbai,03-02-2023,West,81753.87,0.35,-12155.98,Maharashtra
ELEC04611,Deepika Menon,Televisions,LED TVs,Guwahati,03-02-2023,East,150393.73,0.15,2506.48,Assam
ELEC00158,Harini Pillai,Gaming,Games & Software,Jaipur,03-02-2023,North,9334.68,0.05,1553.73,Rajasthan
ELEC00448,Bhavna Banerjee,Cameras & Photography,Action Cameras,Indore,04-02-2023,Central,173179.96,0.05,7606.82,Madhya Pradesh
ELEC01647,Ekta Reddy,Televisions,OLED TVs,Patna,04-02-2023,East,113478.24,0.35,-16875.16,Bihar
ELEC02308,Amit Pillai,Cameras & Photography,DSLR Cameras,Ahmedabad,04-02-2023,West,4320.08,0.2,145.54,Gujarat
ELEC04394,Siddharth Bose,Wearables & Fitness,Smartwatches,Vadodara,04-02-2023,West,31588.38,0.3,682.16,Gujarat
ELEC04472,Quamar Pillai,Home Appliances,Refrigerators,Kochi,04-02-2023,South,88228.37,0.0,8638.62,Kerala
ELEC03710,Sanjay Mishra,Home Appliances,Washing Machines,Delhi,05-02-2023,North,21661.74,0.1,1293.92,Delhi
ELEC03015,Riya Pillai,Audio & Headphones,Home Theatre,Mysuru,06-02-2023,South,32948.56,0.4,-3637.86,Karnataka
ELEC00392,Uday Verma,Home Appliances,Air Conditioners,Hyderabad,06-02-2023,South,74789.64,0.1,8305.45,Telangana
ELEC02672,Shruti Nair,Audio & Headphones,Soundbars,Pune,06-02-2023,West,5609.33,0.35,-685.37,Maharashtra
ELEC02399,Mahesh Joshi,Home Appliances,Air Conditioners,Delhi,06-02-2023,North,57942.68,0.2,-3591.14,Delhi
ELEC01098,Deepika Chauhan,Home Appliances,Geysers,Ahmedabad,06-02-2023,West,69366.12,0.2,-4014.81,Gujarat
ELEC00519,Lalita Rao,Wearables & Fitness,Smart Glasses,Surat,07-02-2023,West,27915.52,0.4,897.25,Gujarat
ELEC02049,Vaishnavi Malhotra,Laptops & Computers,Storage Devices,Indore,07-02-2023,Central,92652.02,0.05,10092.85,Madhya Pradesh
ELEC00244,Manish Mishra,Wearables & Fitness,Smart Glasses,Guwahati,07-02-2023,East,3442.13,0.0,736.81,Assam
ELEC00024,Aditya Yadav,Gaming,Games & Software,Chandigarh,08-02-2023,North,10003.22,0.15,-197.62,Punjab
ELEC04345,Sanjay Joshi,Networking,Routers,Vadodara,08-02-2023,West,7320.55,0.15,240.11,Gujarat
ELEC00057,Kunal Nair,Cameras & Photography,Tripods,Ranchi,09-02-2023,East,44025.11,0.3,-2985.38,Jharkhand
ELEC04911,Aryan Shah,Home Appliances,Air Conditioners,Jaipur,09-02-2023,North,53094.28,0.1,4751.42,Rajasthan
ELEC03863,Sanvi Joshi,Networking,Switches,Ahmedabad,10-02-2023,West,1006.24,0.3,11.67,Gujarat
ELEC04134,Aditya Shah,Cameras & Photography,Mirrorless Cameras,Indore,10-02-2023,Central,85216.54,0.0,11769.29,Madhya Pradesh
ELEC00729,Jaya Iyer,Wearables & Fitness,Smartwatches,Bhopal,11-02-2023,Central,36876.43,0.2,3429.08,Madhya Pradesh
ELEC03807,Nikhil Tiwari,Mobiles & Tablets,Tablets,Delhi,11-02-2023,North,40559.72,0.35,-6090.2,Delhi
ELEC02798,Ishan Sinha,Laptops & Computers,Laptops,Chennai,11-02-2023,South,93122.15,0.05,6309.13,Tamil Nadu
ELEC04254,Gaurav Bose,Wearables & Fitness,Smart Glasses,Delhi,12-02-2023,North,27442.88,0.2,3434.9,Delhi
ELEC01717,Pooja Tiwari,Home Appliances,Washing Machines,Chennai,12-02-2023,South,52731.1,0.2,-3688.75,Tamil Nadu
ELEC04719,Manish Patel,Mobiles & Tablets,Tablets,Ahmedabad,12-02-2023,West,14542.36,0.4,-1752.48,Gujarat
ELEC02091,Om Kapoor,Televisions,LED TVs,Coimbatore,13-02-2023,South,5266.93,0.25,11.37,Tamil Nadu
ELEC04063,Aryan Sinha,Laptops & Computers,Computer Peripherals,Gurgaon,13-02-2023,North,136980.65,0.05,14591.2,Haryana
ELEC02312,Sanvi Sinha,Televisions,Projectors,Nagpur,13-02-2023,West,142924.72,0.05,15384.39,Maharashtra
ELEC02392,Meera Krishnan,Networking,Modems,Nagpur,14-02-2023,West,16115.92,0.1,1056.01,Maharashtra
ELEC04557,Bhavna Malhotra,Televisions,Smart TVs,Chandigarh,14-02-2023,North,55795.09,0.05,2200.44,Punjab
ELEC02998,Gaurav Sharma,Wearables & Fitness,Smartwatches,Ahmedabad,15-02-2023,West,6668.78,0.35,-191.87,Gujarat
ELEC03862,Zara Bose,Mobiles & Tablets,Feature Phones,Raipur,15-02-2023,Central,47572.07,0.35,-2552.33,Chhattisgarh
ELEC02494,Sanjay Banerjee,Televisions,Smart TVs,Bhopal,15-02-2023,Central,109011.29,0.0,10915.35,Madhya Pradesh
ELEC02777,Rajan Rao,Audio & Headphones,Soundbars,Noida,15-02-2023,North,16064.9,0.35,-152.04,Uttar Pradesh
ELEC04926,Vaishnavi Kumar,Mobiles & Tablets,Tablets,Pune,16-02-2023,West,82890.14,0.1,8906.63,Maharashtra
ELEC01507,Arjun Malhotra,Laptops & Computers,Storage Devices,Kolkata,16-02-2023,East,132116.32,0.15,-5221.28,West Bengal
ELEC04082,Farhan Yadav,Home Appliances,Air Conditioners,Pune,16-02-2023,West,19200.03,0.25,-1853.09,Maharashtra
ELEC02118,Uday Sinha,Gaming,Gaming Consoles,Kolkata,17-02-2023,East,31618.77,0.15,1126.56,West Bengal
ELEC00827,Nikhil Patel,Wearables & Fitness,Wireless Earbuds,Pune,17-02-2023,West,25536.02,0.05,4098.23,Maharashtra
ELEC02225,Sanvi Rajan,Wearables & Fitness,Smart Glasses,Patna,18-02-2023,East,13489.31,0.35,-83.81,Bihar
ELEC00173,Neha Bose,Gaming,Games & Software,Mumbai,18-02-2023,West,11645.21,0.3,-405.1,Maharashtra
ELEC01013,Naina Kumar,Networking,Routers,Coimbatore,18-02-2023,South,11384.44,0.35,-563.87,Tamil Nadu
ELEC03462,Gaurav Iyer,Mobiles & Tablets,Feature Phones,Kolkata,19-02-2023,East,68780.69,0.0,3362.07,West Bengal
ELEC01290,Shalini Rao,Televisions,Projectors,Surat,19-02-2023,West,133813.49,0.15,-391.42,Gujarat
ELEC02224,Vishal Gupta,Televisions,OLED TVs,Mysuru,20-02-2023,South,67820.99,0.25,-6628.38,Karnataka
ELEC03496,Zara Joshi,Audio & Headphones,Earphones,Bhopal,21-02-2023,Central,5681.05,0.3,275.42,Madhya Pradesh
ELEC02954,Kavya Nair,Gaming,Gaming Laptops,Nagpur,21-02-2023,West,14711.34,0.1,96.92,Maharashtra
ELEC00950,Sakshi Tiwari,Gaming,Games & Software,Vadodara,22-02-2023,West,7361.42,0.35,-1056.17,Gujarat
ELEC00525,Naina Shah,Gaming,Gaming Consoles,Indore,23-02-2023,Central,33499.98,0.4,-1394.45,Madhya Pradesh
ELEC02714,Suresh Kumar,Networking,Network Adapters,Coimbatore,23-02-2023,South,10186.61,0.35,-314.94,Tamil Nadu
ELEC00675,Chirag Mehta,Audio & Headphones,Soundbars,Guwahati,23-02-2023,East,21898.2,0.35,-1115.41,Assam
ELEC00351,Shalini Banerjee,Mobiles & Tablets,Tablets,Chennai,24-02-2023,South,74337.58,0.35,-11216.44,Tamil Nadu
ELEC03941,Tanvi Mehta,Home Appliances,Air Conditioners,Indore,24-02-2023,Central,9389.48,0.05,1220.55,Madhya Pradesh
ELEC00426,Kiran Tiwari,Audio & Headphones,Soundbars,Surat,24-02-2023,West,30922.31,0.35,-5.07,Gujarat
ELEC02981,Vikram Gupta,Networking,Routers,Vadodara,24-02-2023,West,10191.69,0.4,-18.52,Gujarat
ELEC02407,Sanjay Pillai,Cameras & Photography,Tripods,Amritsar,24-02-2023,North,56809.56,0.4,-4634.06,Punjab
ELEC04839,Rajan Tiwari,Cameras & Photography,Camera Lenses,Jaipur,24-02-2023,North,60929.34,0.3,-3633.48,Rajasthan
ELEC02084,Neha Das,Home Appliances,Air Conditioners,Lucknow,25-02-2023,North,41488.28,0.4,-6084.43,Uttar Pradesh
ELEC00521,Om Mishra,Audio & Headphones,Home Theatre,Kolkata,25-02-2023,East,24514.71,0.25,1766.79,West Bengal
ELEC04972,Siddharth Nair,Cameras & Photography,Tripods,Jaipur,25-02-2023,North,86657.52,0.1,1488.6,Rajasthan
ELEC03549,Mahesh Verma,Home Appliances,Geysers,Jaipur,25-02-2023,North,45062.83,0.1,3237.9,Rajasthan
ELEC01713,Poonam Singh,Mobiles & Tablets,Feature Phones,Guwahati,26-02-2023,East,66606.93,0.25,-2425.79,Assam
ELEC03582,Rahul Reddy,Wearables & Fitness,Smartwatches,Coimbatore,26-02-2023,South,26639.08,0.3,486.93,Tamil Nadu
ELEC00335,Farhan Verma,Laptops & Computers,Laptops,Kolkata,27-02-2023,East,105195.08,0.25,-7894.81,West Bengal
ELEC04545,Deepika Gupta,Gaming,Gaming Laptops,Gurgaon,27-02-2023,North,37854.9,0.4,-6029.88,Haryana
ELEC00421,Chirag Singh,Home Appliances,Geysers,Ranchi,27-02-2023,East,4454.9,0.25,103.28,Jharkhand
ELEC02563,Priya Nair,Home Appliances,Refrigerators,Nagpur,27-02-2023,West,45826.64,0.35,-2521.29,Maharashtra
ELEC04314,Priya Das,Gaming,Gaming Consoles,Patna,28-02-2023,East,14304.9,0.4,-650.52,Bihar
ELEC01443,Arjun Menon,Televisions,LED TVs,Surat,28-02-2023,West,231574.35,0.0,15810.52,Gujarat
ELEC01294,Aryan Yadav,Cameras & Photography,Mirrorless Cameras,Guwahati,02-03-2023,East,111010.74,0.0,10929.41,Assam
ELEC00582,Amit Das,Home Appliances,Refrigerators,Bengaluru,02-03-2023,South,13510.68,0.2,-486.8,Karnataka
ELEC00149,Gaurav Menon,Televisions,Smart TVs,Nagpur,02-03-2023,West,14467.94,0.25,-1168.6,Maharashtra
ELEC03750,Chirag Verma,Televisions,Smart TVs,Guwahati,02-03-2023,East,80814.07,0.2,1255.06,Assam
ELEC02996,Dhruv Iyer,Mobiles & Tablets,Smartphones,Guwahati,03-03-2023,East,33926.56,0.4,-4374.15,Assam
ELEC00308,Shruti Kapoor,Cameras & Photography,Action Cameras,Coimbatore,03-03-2023,South,38194.77,0.3,-4100.47,Tamil Nadu
ELEC04530,Geeta Krishnan,Audio & Headphones,Home Theatre,Raipur,03-03-2023,Central,45850.44,0.15,7451.69,Chhattisgarh
ELEC00502,Chirag Rao,Home Appliances,Refrigerators,Gurgaon,03-03-2023,North,38667.09,0.4,-3488.59,Haryana
ELEC02985,Sakshi Pillai,Televisions,LED TVs,Nagpur,04-03-2023,West,80504.32,0.0,4311.37,Maharashtra
ELEC00561,Kiran Yadav,Televisions,OLED TVs,Bhubaneswar,04-03-2023,East,171900.97,0.1,5766.67,Odisha
ELEC01046,Ishan Rao,Cameras & Photography,Tripods,Ahmedabad,04-03-2023,West,90733.18,0.1,8010.44,Gujarat
ELEC00709,Kavya Iyer,Networking,Switches,Amritsar,04-03-2023,North,6844.34,0.3,-633.35,Punjab
ELEC00553,Ishaan Yadav,Gaming,Games & Software,Lucknow,06-03-2023,North,24177.7,0.2,1231.93,Uttar Pradesh
ELEC04339,Radhika Chauhan,Networking,Routers,Nashik,06-03-2023,West,12805.08,0.0,3114.44,Maharashtra
ELEC00011,Arjun Mehta,Mobiles & Tablets,Feature Phones,Guwahati,07-03-2023,East,74363.17,0.25,-4003.48,Assam
ELEC02350,Vishal Banerjee,Televisions,Projectors,Bhopal,07-03-2023,Central,105746.68,0.4,-15561.51,Madhya Pradesh
ELEC01810,Meera Banerjee,Networking,Modems,Thiruvananthapuram,08-03-2023,South,3196.52,0.35,-402.6,Kerala
ELEC01636,Lalita Kumar,Home Appliances,Geysers,Nashik,08-03-2023,West,27900.52,0.2,-840.75,Maharashtra
ELEC04141,Vikram Iyer,Wearables & Fitness,Smart Glasses,Visakhapatnam,09-03-2023,South,20787.34,0.2,1053.72,Andhra Pradesh
ELEC00266,Aarav Nair,Gaming,Gaming Laptops,Bhopal,09-03-2023,Central,67486.49,0.2,5417.74,Madhya Pradesh
ELEC04693,Aarav Banerjee,Mobiles & Tablets,Tablets,Noida,09-03-2023,North,52975.15,0.0,2481.0,Uttar Pradesh
ELEC00821,Ananya Tiwari,Televisions,LED TVs,Ranchi,10-03-2023,East,207451.07,0.15,-2010.83,Jharkhand
ELEC00966,Ishan Rao,Mobiles & Tablets,Smartphones,Nagpur,10-03-2023,West,43922.37,0.3,-5568.14,Maharashtra
ELEC00058,Kiran Sinha,Televisions,Projectors,Surat,11-03-2023,West,118004.49,0.3,-6929.44,Gujarat
ELEC02267,Vishal Rajan,Cameras & Photography,Tripods,Pune,11-03-2023,West,64061.19,0.35,-4293.39,Maharashtra
ELEC02477,Dhruv Iyer,Televisions,LED TVs,Bengaluru,11-03-2023,South,52651.64,0.4,-10015.06,Karnataka
ELEC01284,Arjun Sharma,Audio & Headphones,Earphones,Visakhapatnam,11-03-2023,South,8161.45,0.1,292.17,Andhra Pradesh
ELEC03573,Aarav Joshi,Networking,Network Adapters,Raipur,11-03-2023,Central,10019.8,0.35,134.26,Chhattisgarh
ELEC04779,Sakshi Singh,Networking,Modems,Lucknow,12-03-2023,North,7501.2,0.1,1038.24,Uttar Pradesh
ELEC02552,Priya Sharma,Wearables & Fitness,Smart Glasses,Nagpur,12-03-2023,West,3666.15,0.25,58.62,Maharashtra
ELEC02572,Bhavna Krishnan,Home Appliances,Geysers,Nagpur,13-03-2023,West,17150.01,0.4,-1874.51,Maharashtra
ELEC03025,Neha Sharma,Audio & Headphones,Earphones,Patna,13-03-2023,East,26570.45,0.15,1524.26,Bihar
ELEC00658,Ishan Joshi,Laptops & Computers,Desktops,Ahmedabad,13-03-2023,West,84528.85,0.15,-932.53,Gujarat
ELEC01436,Tejas Mehta,Wearables & Fitness,Smartwatches,Chandigarh,14-03-2023,North,11638.65,0.4,-474.45,Punjab
ELEC03611,Aditya Rajan,Mobiles & Tablets,Smartphones,Bengaluru,14-03-2023,South,103819.01,0.0,7935.09,Karnataka
ELEC03148,Priya Gupta,Home Appliances,Geysers,Surat,14-03-2023,West,47449.8,0.4,-4043.79,Gujarat
ELEC03111,Kunal Pillai,Televisions,Smart TVs,Hyderabad,14-03-2023,South,113917.54,0.15,7713.68,Telangana
